	mean_sigma	alpha	beta	prior_sigma	Y_mean	X_mean	symbols
ENSG00000148842	0.761698974099641	7.830701085455789	2.4462305520136733	0.2544546167354891	7.4452825	24.984126984126984	CNNM2
ENSG00000148843	0.8152968559485216	7.666648993812353	1.7339972284002705	0.3717338790041016	51.052425	25.0	PDCD11
ENSG00000148848	0.3785252312617745	5.8163393640026575	9.34533177875735	0.230249332145132	2.9523718	23.714285714285715	ADAM12
ENSG00000148908	0.7833371604321772	7.800811876292975	2.131929725907236	0.2911565419059788	24.05872	25.0	RGS10
ENSG00000148925	0.7788756474713788	7.720264653037717	2.1279560044954944	0.2920260261660538	13.874285	25.0	BTBD10
ENSG00000148926	0.796568231656969	7.763516843032005	1.98414599067544	0.3296334317861392	70.141754	25.0	ADM
ENSG00000148935	0.3205013271747017	5.110417358996683	10.733499299334191	0.2007006456750557	1.0848979	23.476190476190474	GAS2
ENSG00000148942	0.1107489049357643	2.426419726725108	19.819346463312712	0.1837463911713072	11.2877865	16.047619047619047	SLC5A12
ENSG00000148943	0.7267882493571797	7.545129507959376	2.886261468146948	0.2368267064795359	3.5520415	24.96825396825397	LIN7C
ENSG00000148948	0.1805532346068969	3.4161088037736262	15.210400774004858	0.1912363894409526	0.45403633	17.682539682539684	LRRC4C
ENSG00000148950	0.7557460817410079	7.734553820087871	2.432966328674991	0.2699641244072956	7.5622025	25.0	IMMP1L
ENSG00000148965	0.1213545047931173	2.6141285782106305	18.972627299125737	0.1907554390360495	41.047398	18.38095238095238	SAA4
ENSG00000148985	0.7910778362220968	8.080772757974847	2.129664742246544	0.2820834247133471	15.481482	25.0	PGAP2
ENSG00000149016	0.8020376199867041	8.118675211536056	1.9933985163066257	0.3008134532756895	21.16624	25.0	TUT1
ENSG00000149021	0.0864019395891077	2.080360708562764	21.97855013244201	0.1953126358400394	86.90416	14.841269841269842	SCGB1A1
ENSG00000149043	0.2990333878294446	4.848207500939742	11.311067318336432	0.2166651765518082	26.898455	20.904761904761905	SYT8
ENSG00000149050	0.1200939730348699	2.5938246215255067	19.301925729168097	0.2051984634368179	0.38113916	22.55555555555556	ZNF214
ENSG00000149054	0.1702281144171334	3.38760273023414	16.278735778793738	0.2156807307568501	0.6467355	21.80952380952381	ZNF215
ENSG00000149084	0.8325061004034477	8.452149034230299	1.757656182968993	0.3395677687220738	52.20834	25.0	HSD17B12
ENSG00000149089	0.8129041113578925	7.917780330130719	1.860392749358976	0.31144269162784	28.181414	25.0	APIP
ENSG00000149090	0.7231940540393595	7.722563571358651	3.0132477351167064	0.2633009316765535	16.062414	24.825396825396822	PAMR1
ENSG00000149091	0.8681039418638787	8.61194856649629	1.3048186473141217	0.464951130371278	246.94366	25.0	DGKZ
ENSG00000149100	0.8555221759598475	8.10251606506703	1.3448661081635167	0.4318841736528689	175.93005	25.0	EIF3M
ENSG00000149115	0.8460060142956091	8.257282412402747	1.5640719127857328	0.4321771367617151	132.78351	25.0	TNKS1BP1
ENSG00000149124	0.1220818583964156	2.526662740823493	18.230124177759915	0.1885189147186717	14.727558	10.095238095238097	GLYAT
ENSG00000149131	0.8810514155365441	8.193523262425387	1.074267098566145	0.5216380639024971	569.2178	25.0	SERPING1
ENSG00000149136	0.8713654371974402	7.972670144579076	1.2508804001890637	0.4466120837924324	163.08205	25.0	SSRP1
ENSG00000149150	0.7917332941193783	7.669447212215336	1.9870135862073768	0.3246651020672113	33.54742	25.0	SLC43A1
ENSG00000149177	0.7920008351865276	8.189068252010502	2.187393057067802	0.2848175850445069	20.493885	24.984126984126984	PTPRJ
ENSG00000149179	0.8078747339328687	8.136191137682149	1.96199730896844	0.3300364501174199	34.92941	25.0	CSTPP1
ENSG00000149182	0.8510404763470351	8.058044654263249	1.42666798596566	0.407250915506229	102.84116	25.0	ARFGAP2
ENSG00000149187	0.821467735998013	7.755757672797502	1.7111256866326492	0.3455920653133616	45.171524	25.0	CELF1
ENSG00000149196	0.8020114315636981	7.927478311192185	1.945508810046421	0.3128185878812385	30.723137	25.0	HIKESHI
ENSG00000149201	0.4557780251319646	6.240317888981736	7.267613716630948	0.2068360693072161	1.9809337	24.682539682539684	CCDC81
ENSG00000149212	0.7285227047950181	7.674971192374845	2.723718004112785	0.2590605361805	7.0053244	24.984126984126984	SESN3
ENSG00000149218	0.5366598297527712	6.9321860330824085	5.984535064439184	0.2168651893508978	1.3296521	24.58730158730159	ENDOD1
ENSG00000149231	0.7926241745619346	7.251460081511178	1.938824048739001	0.2951978049457016	21.38337	25.0	CCDC82
ENSG00000149243	0.4074260422345909	5.900230975044119	8.652045968038204	0.2248494060804015	1.8311197	24.349206349206348	KLHL35
ENSG00000149256	0.5531274053398143	7.117956889646552	5.743029740867756	0.2207702783869722	3.7819297	24.19047619047619	TENM4
ENSG00000149257	0.8479949273306032	8.22582968964527	1.5460976056028923	0.4251696908371722	130.76442	25.0	SERPINH1
ENSG00000149260	0.7899421317889751	8.210321331980309	2.232560396750935	0.2876601199009343	26.78018	25.0	CAPN5
ENSG00000149262	0.8252499214642952	7.976450277650088	1.7515265664961737	0.3354210207604308	40.087124	25.0	INTS4
ENSG00000149269	0.8229096643833959	7.779705623434197	1.7029024611392958	0.341851648906538	55.67956	25.0	PAK1
ENSG00000149273	0.9113828487525164	8.336307215013088	0.820683712455037	0.6495741016292184	1444.7979	25.0	RPS3
ENSG00000149289	0.4605048266579652	6.3610965765374505	7.376679287846533	0.2128826702266831	1.2680694	24.3015873015873	ZC3H12C
ENSG00000149292	0.8032408019059244	8.245259597136137	1.9806925189280584	0.300980568762528	32.317863	25.0	TTC12
ENSG00000149294	0.7748183829479585	8.002089767293223	2.3907044674472537	0.2893259509763313	46.562977	24.984126984126984	NCAM1
ENSG00000149295	0.2402606131295059	4.185044282662914	13.518222258750637	0.2030112445216396	2.3161795	20.714285714285715	DRD2
ENSG00000149300	0.008501646030282	0.2420807169556487	30.95148339176103	0.1871087282847206	0.04210704	7.285714285714286	C11orf52
ENSG00000149305	0.0424429881870345	1.20032616660622	27.092196073100137	0.1909831265816323	0.10716857	7.571428571428571	HTR3B
ENSG00000149308	0.7631250873765906	7.97967268889042	2.4193171740482877	0.2615042919066725	9.743013	24.984126984126984	NPAT
ENSG00000149311	0.823129162316773	7.606007815339183	1.7074231223507177	0.3367462092152306	47.657047	25.0	ATM
ENSG00000149313	0.7777903034681479	8.019848104399095	2.329398255300715	0.2816960576801237	12.604275	25.0	AASDHPPT
ENSG00000149328	0.7899635095538919	7.674938946202889	2.090579063300372	0.3116436510049404	40.798695	24.984126984126984	GLB1L2
ENSG00000149346	0.4191543554094719	6.2119066415332105	8.55888898165939	0.211557211220921	1.0341645	24.714285714285715	SLX4IP
ENSG00000149357	0.8523288092103047	8.308536855643881	1.4646452166334405	0.3700880023405546	84.05513	25.0	LAMTOR1
ENSG00000149380	0.4678758337003742	6.481865982762476	7.448746435892243	0.2184856276704278	3.165475	23.825396825396822	P4HA3
ENSG00000149403	0.3846353852771865	5.564195713765356	9.040208166909911	0.2281407947064204	4.3107524	22.825396825396822	GRIK4
ENSG00000149418	0.7555203234882584	7.686150198033787	2.411177095160274	0.330066500772662	122.411896	24.952380952380956	ST14
ENSG00000149428	0.8477334917445684	8.001191114470277	1.3969898116809285	0.4494295774566333	170.86804	25.0	HYOU1
ENSG00000149435	0.1693933221763698	3.170689129820237	15.35630720511576	0.2045006353005064	5.7916536	18.20634920634921	GGTLC1
ENSG00000149451	0.7809399210600354	7.693790265309763	2.151979889184898	0.3569547180801445	155.2997	24.952380952380956	ADAM33
ENSG00000149452	0.045919528097292	1.275066978910948	27.323379565351328	0.1892453710968373	14.769282	7.873015873015873	SLC22A8
ENSG00000149474	0.7843255970481887	7.929402271800479	2.169378863400795	0.2847293030634034	13.690089	24.984126984126984	KAT14
ENSG00000149476	0.8282277940785914	8.096484602346825	1.6897499998594343	0.3473823342338756	75.093	25.0	TKFC
ENSG00000149480	0.8565467326087647	8.24411897989077	1.3671891468874722	0.4280852868575634	121.25044	25.0	MTA2
ENSG00000149483	0.8066399561983	8.192380825075631	1.945734296402286	0.3131901752837877	27.668612	25.0	TMEM138
ENSG00000149485	0.7863981192183735	8.167658874168714	2.1583764247228623	0.3022193025929964	29.850164	25.0	FADS1
ENSG00000149488	0.1780333713540529	3.343237288246256	15.396316055321318	0.195344556250607	0.99796164	16.38095238095238	TMC2
ENSG00000149489	0.6599949379875634	7.492513231005531	3.718379204228475	0.2378057331001576	3.563251	24.952380952380956	ROM1
ENSG00000149499	0.8596480665212686	7.920965205030862	1.3095714942442178	0.4315765786665318	151.22502	25.0	EML3
ENSG00000149503	0.7951012294972511	8.161466413940499	2.1334431261205817	0.2996407668804401	15.86029	25.0	INCENP
ENSG00000149506	0.2034378638252025	3.7753246399761298	14.567003081738374	0.1910126453484303	1.0294356	20.761904761904763	ZP1
ENSG00000149507	0.0163196583974979	0.5171199998293429	30.361410856272386	0.1794740124290696	0.06325426	0.7936507936507936	OOSP2
ENSG00000149516	0.0288773968058204	0.803475967376556	30.34801881212675	0.1792233143970365	0.18750617	5.0	MS4A3
ENSG00000149527	0.6913934498255044	7.309412429609877	3.244369651905906	0.2797800628333203	45.598488	24.857142857142858	PLCH2
ENSG00000149531	0.7942566670735834	8.249857760158461	2.04934395105582	0.3156229864397627	24.708588	24.984126984126984	FRG1BP
ENSG00000149532	0.8384190289712146	7.926863877168075	1.476687384201269	0.3976614164718261	80.01219	25.0	CPSF7
ENSG00000149534	0.2013514760895841	3.772512760340663	15.223440400716338	0.2008322110253301	1.2083322	16.365079365079364	MS4A2
ENSG00000149541	0.8007411279796776	7.727384397574885	1.893463943125052	0.3198480249601834	31.174894	25.0	B3GAT3
ENSG00000149547	0.8401781626527955	8.35199407132607	1.6134988073158565	0.3951461474257896	90.90368	25.0	EI24
ENSG00000149548	0.5365915490799039	6.794368887102761	6.03143142431038	0.2241653851921165	1.900798	24.761904761904763	CCDC15
ENSG00000149554	0.6164260495441245	7.037939212392902	4.321275911703939	0.2361704553071017	3.459352	24.92063492063492	CHEK1
ENSG00000149557	0.805177693418808	8.069353323374854	1.9968034049724608	0.3117045774061486	105.45663	25.0	FEZ1
ENSG00000149564	0.8314112750269963	7.84648337755096	1.645162681198078	0.3401762661432915	80.498505	25.0	ESAM
ENSG00000149571	0.3609353024926253	5.508463705039877	9.728929977027205	0.2080580988214263	4.642681	23.444444444444443	KIRREL3
ENSG00000149573	0.6927347007916985	7.531857845735765	3.362876443804536	0.2814235994493615	22.446863	24.714285714285715	MPZL2
ENSG00000149575	0.2042911264215464	3.762571362341249	14.23749117099385	0.208664046013973	1.0842474	19.22222222222222	SCN2B
ENSG00000149577	0.8551560561480721	7.886152336703825	1.3989458754609847	0.431446830736015	143.6497	25.0	SIDT2
ENSG00000149582	0.7898256187641848	7.966700507216121	2.0671584925612048	0.301333658511034	30.698465	25.0	TMEM25
ENSG00000149591	0.8930653064589645	8.416322698228296	1.037987222418957	0.5726492040941239	1584.959	25.0	TAGLN
ENSG00000149596	0.5516210389483277	6.929671013165858	5.465645932514304	0.2475920119102182	11.327055	24.26984126984127	JPH2
ENSG00000149599	0.6634240746308596	7.319057208175312	3.7718052816520977	0.2581500441557846	12.463663	24.746031746031747	DUSP15
ENSG00000149600	0.8165777114915345	8.08063389856956	1.745186710634249	0.3601471967686365	52.624493	24.984126984126984	COMMD7
ENSG00000149609	0.017153097902807	0.5317887663819414	30.56882233251905	0.1882653167341449	0.36988467	2.492063492063492	C20orf144
ENSG00000149633	0.6867199138019369	7.657424897333407	3.461567526698258	0.2563125918360503	8.462597	24.793650793650794	KIAA1755
ENSG00000149634	0.1151127087522034	2.6364272956092534	19.93931787262098	0.1888721112548442	0.36537957	16.936507936507937	SPATA25
ENSG00000149635	0.005701933874588	0.1468907940209317	28.139705204714144	0.1808879955423344	0.0023729592	0.9682539682539684	OCSTAMP
ENSG00000149636	0.7850474954460814	8.116527078810659	2.2348817282025677	0.2621384138553789	11.960498	24.984126984126984	DSN1
ENSG00000149639	0.7554960410863768	7.848705808559004	2.488125280258769	0.2869376336368176	17.929728	24.936507936507937	SOGA1
ENSG00000149646	0.0856980414471702	1.9812594672073027	21.311918931473823	0.1960718354678093	0.64676535	22.984126984126984	CNBD2
ENSG00000149651	0.0051507107442882	0.1520977454729837	29.76834631787353	0.1785659383141675	0.0029759605	0.0317460317460317	SPINT4
ENSG00000149654	0.3519281004614805	5.329896324018489	10.096825512923782	0.2040695465389413	4.67591	22.11111111111111	CDH22
ENSG00000149657	0.8197120249513791	8.088085888891861	1.8101308149388795	0.3443912456091931	41.538094	24.984126984126984	LSM14B
ENSG00000149658	0.7760586339204545	7.7177353054697	2.176347136102214	0.2837267055266181	11.370393	24.984126984126984	YTHDF1
ENSG00000149679	0.7467256485251119	7.94921709242946	2.7247343583465566	0.2576663611426217	5.017263	24.96825396825397	CABLES2
ENSG00000149716	0.7928248396014718	7.938928525050515	2.0904718387073338	0.2980644795077334	18.053453	25.0	LTO1
ENSG00000149735	0.0539334407996004	1.514218811765565	25.30364315094152	0.1851721922090187	0.33954677	12.666666666666666	GPHA2
ENSG00000149742	0.0641271242331006	1.5831272255112887	23.98583552540032	0.1845650539247042	0.8929551	6.825396825396825	SLC22A9
ENSG00000149743	0.8147555658509598	7.931087973990666	1.8280169440747749	0.3599333185961362	53.228027	25.0	TRPT1
ENSG00000149761	0.8086323365102737	7.663602195579944	1.7731384093296825	0.3473819169815892	38.999355	25.0	NUDT22
ENSG00000149781	0.7845819475365716	7.495379708577067	2.0342832512546125	0.3013017263866176	33.806923	25.0	FERMT3
ENSG00000149782	0.8304374514896911	7.793926164395558	1.5999443625957148	0.4013469860530861	88.42875	25.0	PLCB3
ENSG00000149792	0.7937839717758884	7.9600234698271795	2.025611415604485	0.3058104428062384	27.718287	25.0	MRPL49
ENSG00000149798	0.5369628782263508	7.022655689906297	5.988569814907022	0.2223270155456873	2.1108592	24.84126984126984	CDC42EP2
ENSG00000149806	0.8970994770416568	8.409476027113826	0.9609489280841266	0.573391635343636	657.94006	25.0	FAU
ENSG00000149809	0.8197831914305929	8.00516970409774	1.7239249334540294	0.3377217251793883	78.09674	25.0	TM7SF2
ENSG00000149823	0.8464676733553861	7.981590880259813	1.4614604984285358	0.4130114790866449	130.80193	25.0	VPS51
ENSG00000149922	0.6536289607198553	7.39261770456206	3.964684840352336	0.2415472885989632	2.7608943	24.936507936507937	TBX6
ENSG00000149923	0.8415456530008613	8.309392266191452	1.579539131994868	0.3906412448788116	90.50134	25.0	PPP4C
ENSG00000149925	0.9179344375878284	8.418485610574539	0.7660780250988225	0.6273095620686312	1425.3694	25.0	ALDOA
ENSG00000149926	0.2136842011369669	3.6730977242177474	13.626295271669454	0.1811971310060831	4.479525	18.682539682539684	TLCD3B
ENSG00000149927	0.70863025765939	7.523172910656434	3.050564774359087	0.2536259190385217	23.368711	24.714285714285715	DOC2A
ENSG00000149929	0.7894540008878076	7.840015503158827	2.0401838103825254	0.2828520294217131	17.10533	25.0	HIRIP3
ENSG00000149930	0.8338529689584896	8.071016889076523	1.6101667429278117	0.3853143555348717	87.96677	25.0	TAOK2
ENSG00000149932	0.8492924533840343	7.956600420680568	1.441067032581609	0.4134532508865098	110.99156	25.0	TMEM219
ENSG00000149948	0.0658825647985427	1.6468494634791806	23.765238491334625	0.1875593420584524	0.2266853	12.095238095238097	HMGA2
ENSG00000149968	0.2667046809940905	4.40014160286924	12.412193668722384	0.2008154964071694	20.898476	20.428571428571427	MMP3
ENSG00000149970	0.5450582484678611	7.230639811157538	5.993011752618036	0.2394095689082101	6.5316057	24.11111111111111	CNKSR2
ENSG00000149972	0.1461326342899844	2.954419963418951	17.359891663995143	0.1880901129362911	0.76806825	14.53968253968254	CNTN5
ENSG00000150045	0.1954239504192172	3.771920330387307	15.450539869861451	0.2220783835523916	0.97221434	23.142857142857142	KLRF1
ENSG00000150048	0.5842898499721328	7.165305199173576	4.9954661036787815	0.2300509343403175	4.646744	24.88888888888889	CLEC1A
ENSG00000150051	0.2914713160106768	4.8269065324639495	11.952034789139333	0.2094244314753812	1.0610322	21.936507936507937	MKX
ENSG00000150054	0.7532046470035165	7.986841636286612	2.57336918370803	0.2782323940123735	16.752945	24.952380952380956	MPP7
ENSG00000150093	0.8739796447683922	8.24034899675793	1.1805410582119344	0.493625185174037	370.70114	25.0	ITGB1
ENSG00000150175	0.2007174298641721	3.7281753655028287	14.51698639270236	0.1908017005804374	1.2780762	14.46031746031746	FRMPD2B
ENSG00000150201	0.2369441075888048	3.944751345779285	12.73598329845815	0.1847133919328716	32.490803	15.634920634920634	FXYD4
ENSG00000150244	0.0061474105107764	0.2000528626398969	30.983253625319005	0.173711862012299	0.01233253	0.3174603174603174	TRIM48
ENSG00000150275	0.2424453140709632	4.068597822697616	12.496299389450986	0.194883704246664	2.8096533	16.333333333333332	PCDH15
ENSG00000150281	0.5068290684737209	6.759209680711661	6.488998204414498	0.2318304887072212	1.678714	24.31746031746032	CTF1
ENSG00000150316	0.8454115913037231	8.182015398731101	1.513685914339431	0.3731911056029019	72.906456	25.0	CWC15
ENSG00000150337	0.5063282718878751	6.751958177326007	6.644109388345847	0.2408324172981714	4.3818774	24.17460317460317	FCGR1A
ENSG00000150347	0.7262182695044488	7.657237778687169	2.9203442949382548	0.2666145075389674	10.401628	24.92063492063492	ARID5B
ENSG00000150361	0.0999848069922023	2.258831215292369	20.377480088377805	0.1881614374598673	0.35560846	8.698412698412698	KLHL1
ENSG00000150394	0.2183573437229265	3.811726998418079	13.783489803951143	0.1923176795779833	1.5984154	19.15873015873016	CDH8
ENSG00000150401	0.7629798994870981	7.6879880517665695	2.390751267551997	0.2508954882037044	6.496785	24.984126984126984	DCUN1D2
ENSG00000150403	0.8080834362272549	7.72707041826439	1.8199453244750377	0.3476808546133698	46.713795	25.0	TMCO3
ENSG00000150433	0.7825614356665135	7.732410647346587	2.1565549543732163	0.2915281376568489	13.981028	25.0	TMEM218
ENSG00000150455	0.7053301822918048	7.490616029243872	3.0998634716002496	0.236431482089699	3.306581	24.96825396825397	TIRAP
ENSG00000150456	0.7527798795274333	7.663639498516055	2.593230787162463	0.2612553202620546	5.2733164	25.0	EEF1AKMT1
ENSG00000150457	0.7538717790432695	7.679291780542467	2.508277496904292	0.2671293027095164	10.994438	24.984126984126984	LATS2
ENSG00000150459	0.840657632725322	7.829751698311546	1.5177793639903323	0.3964152774704401	94.72734	25.0	SAP18
ENSG00000150471	0.6409309100437467	7.565136824368936	4.196164912322888	0.2353579193864251	7.4048905	24.3015873015873	ADGRL3
ENSG00000150477	0.7270275661222578	7.874473141733554	2.922420367046237	0.2574711055293458	5.0791006	24.984126984126984	KIAA1328
ENSG00000150510	0.3877355679001786	5.742311954054937	9.086144842869562	0.2187818390811281	0.98471975	23.61904761904762	FAM124A
ENSG00000150527	0.8391197948831048	8.076573364239678	1.5842278289962322	0.3607021118748927	76.55519	25.0	MIA2
ENSG00000150540	0.7751627455186769	7.80592147547041	2.2039110337925	0.2872174499510989	24.80507	25.0	HNMT
ENSG00000150551	0.2631142944007937	4.3373377655404015	11.9673739386766	0.2068431945552158	2.233416	21.20634920634921	LYPD1
ENSG00000150556	0.3803750212196733	5.630242040480826	8.945958687552977	0.20728370641762	9.397617	21.96825396825397	LYPD6B
ENSG00000150593	0.8525675684531977	8.225767532399887	1.389856859262883	0.4223208855220401	169.3988	25.0	PDCD4
ENSG00000150594	0.0087002616565864	0.2932803548134055	31.5573311695652	0.1795732837437196	0.039220423	4.841269841269841	ADRA2A
ENSG00000150625	0.5736401072856857	7.012257539059031	5.340762057519304	0.2454723757600041	33.95115	24.428571428571427	GPM6A
ENSG00000150627	0.6392067155367755	7.508099754517878	4.267931587673154	0.2396233659910133	5.8122907	24.31746031746032	WDR17
ENSG00000150628	0.1782402327719807	3.285395013762906	15.6900815198258	0.1985323208432121	1.4310216	19.253968253968253	SPATA4
ENSG00000150630	0.729617242655684	7.674151223447109	2.8732156158394964	0.2658082192292567	11.899537	24.92063492063492	VEGFC
ENSG00000150636	0.651361494861179	7.3475551272107635	3.822894973369042	0.2436807210636434	5.7771935	24.88888888888889	CCDC102B
ENSG00000150637	0.152456917802479	3.0739223001401523	17.144437076017116	0.2154668275890449	0.6468923	23.063492063492063	CD226
ENSG00000150656	0.2577631728745749	4.2944878393029535	12.181042989576342	0.2021121970982567	14.850438	21.77777777777778	CNDP1
ENSG00000150667	0.3057733200794563	4.999909711803852	11.24345376047751	0.2080272510431394	0.9613081	24.015873015873016	FSIP1
ENSG00000150672	0.6956748162649683	7.732717057912121	3.440347791167951	0.2608121359634976	10.0377	24.873015873015877	DLG2
ENSG00000150676	0.017956132480736	0.5804647333542077	32.33469670945331	0.1753467654501417	0.4476084	3.2857142857142856	CCDC83
ENSG00000150681	0.1733182076104861	3.3865515609202643	16.231935984219362	0.2073900495825444	1.0324956	21.142857142857142	RGS18
ENSG00000150687	0.6306058228986762	7.394634908968768	4.288638249383155	0.2418331185982004	5.3764944	24.84126984126984	PRSS23
ENSG00000150712	0.7946136994102029	8.133871414322325	2.075982452848749	0.2998475856755017	21.810717	24.984126984126984	MTMR12
ENSG00000150722	0.3056949160124014	5.062756046814493	11.399973779273772	0.2209468673303117	1.2236661	22.80952380952381	PPP1R1C
ENSG00000150750	0.0374889897491485	1.095590059529743	28.47638832648397	0.1920449820016401	0.14478865	8.380952380952381	POU2AF2
ENSG00000150753	0.8553836399173023	7.966395336613894	1.291031411361033	0.4392676689718223	159.44077	25.0	CCT5
ENSG00000150756	0.7110362881587836	7.856905084533718	3.2207443411416983	0.2410141485479642	3.5071204	24.96825396825397	ATPSCKMT
ENSG00000150760	0.852230617153642	8.291202555940885	1.3829902375210887	0.4424933143173107	168.9683	25.0	DOCK1
ENSG00000150764	0.7795593797637638	7.634527495720077	2.153942138927769	0.2811309419274344	23.984035	24.904761904761905	DIXDC1
ENSG00000150768	0.7976860575780499	7.855743505341158	1.909724358139264	0.3185935461776331	33.37718	25.0	DLAT
ENSG00000150773	0.466157104641936	6.344309314201984	7.267269724471832	0.2168542067850241	2.0663517	24.55555555555556	PIH1D2
ENSG00000150776	0.7765922652802479	7.677679057696928	2.254738648923416	0.2734319541319712	8.983676	25.0	NKAPD1
ENSG00000150779	0.7848849335231841	8.239920300440557	2.2652585392855684	0.2926897929842723	13.429219	25.0	TIMM8B
ENSG00000150782	0.7210975340339676	7.734815152035116	2.99943530092963	0.2656275587609651	22.636862	24.88888888888889	IL18
ENSG00000150783	0.0238362080563222	0.7451790166573085	30.343808581455768	0.1920125384160964	0.22300012	16.88888888888889	TEX12
ENSG00000150787	0.8074906210898477	8.289829972416918	1.9942129809226827	0.3265163216390073	29.716087	25.0	PTS
ENSG00000150867	0.7789196777018755	7.715184486988708	2.14146485472524	0.2877878599354945	26.219517	25.0	PIP4K2A
ENSG00000150873	0.0991430712724946	2.1916555624259715	20.236691301609078	0.1889338308790466	0.26958174	15.26984126984127	C2orf50
ENSG00000150893	0.3193617044611718	4.939140172540513	10.813743418789835	0.2118896567391231	3.3697104	20.73015873015873	FREM2
ENSG00000150907	0.6293935321133504	7.357066236604899	4.304604887613781	0.2304316066240954	4.414307	24.84126984126984	FOXO1
ENSG00000150938	0.8220342244849194	7.927232023565117	1.647667010531265	0.3763126471664334	89.168205	24.984126984126984	CRIM1
ENSG00000150961	0.8191529629243832	7.813735485952493	1.71308973927811	0.369632384608831	60.546104	24.984126984126984	SEC24D
ENSG00000150967	0.7259180874605781	7.994070062727319	3.067086684911456	0.2276507095204004	6.0233936	24.96825396825397	ABCB9
ENSG00000150977	0.7851724498037341	7.90779540650996	2.1768163938388385	0.282994372894098	17.8274	25.0	RILPL2
ENSG00000150990	0.8116449923888097	7.629978580573301	1.8110526218422	0.3158552079121229	32.769196	25.0	DHX37
ENSG00000150991	0.9488407820965404	9.908262152752572	0.5429676719914911	0.7448314483705097	9142.546	25.0	UBC
ENSG00000150995	0.8332214385050501	8.036872777221955	1.6830644396767385	0.3877096237265224	105.48419	25.0	ITPR1
ENSG00000151006	0.7104266947809436	7.833107044924203	3.2827097134934826	0.258915836902624	10.226971	25.0	PRSS53
ENSG00000151012	0.2593960942470761	4.456907650252895	12.70418521318007	0.1877441283104597	0.8794171	20.825396825396822	SLC7A11
ENSG00000151014	0.1979676277472516	3.809975649178552	15.49740910779206	0.2065766720096575	0.68837047	23.88888888888889	NOCT
ENSG00000151023	0.1911562323633457	3.3551545917738363	14.145590948495952	0.1897867123487844	1.268224	16.53968253968254	ENKUR
ENSG00000151025	0.1632730363394319	3.087197958046735	15.526122065765543	0.1929834445440381	0.834947	14.126984126984128	GPR158
ENSG00000151033	0.0163173114686329	0.5417295304997873	30.952979144618624	0.1883355917612977	0.5382356	3.492063492063492	LYZL2
ENSG00000151062	0.5241551457365187	6.787177238782144	6.071660221925372	0.2279670439710188	2.568235	24.80952380952381	CACNA2D4
ENSG00000151065	0.78711450548552	7.83155810729574	2.1733218823225307	0.2785547461726725	14.438989	25.0	DCP1B
ENSG00000151067	0.765634476400439	7.811618318539585	2.46982103141696	0.3125716090657419	44.05672	24.904761904761905	CACNA1C
ENSG00000151090	0.7144707714569681	7.701791377653651	2.9728127046667128	0.2659778684592458	7.0862317	24.88888888888889	THRB
ENSG00000151092	0.8175661442651485	8.152875537389974	1.878580193955513	0.3247936431379756	30.352753	25.0	NGLY1
ENSG00000151093	0.7621313486417651	7.661518895987876	2.388360387644473	0.2657856281443763	8.77935	24.952380952380956	OXSM
ENSG00000151116	0.7688221142937364	7.8118555280463	2.299840308948954	0.2731182012330183	11.599551	25.0	UEVLD
ENSG00000151117	0.3988294439804918	5.853119310110047	8.945127031557965	0.2280645665993477	1.6156323	24.80952380952381	TMEM86A
ENSG00000151131	0.7592485026553092	7.561560479961614	2.4017613849295945	0.2697895222947276	6.9350495	25.0	NOPCHAP1
ENSG00000151135	0.7022263518720125	7.380178035902454	3.051047003224016	0.2542895751514717	4.3385434	24.92063492063492	TMEM263
ENSG00000151136	0.4620505174335065	6.373370541064933	7.394436040805455	0.2254542916504211	6.013465	23.857142857142858	ABTB3
ENSG00000151148	0.8411176010737469	8.221356293926888	1.5589044018902714	0.392431092792141	83.41118	25.0	UBE3B
ENSG00000151150	0.8098058482853262	8.053633144291815	1.891093158038351	0.31839362388872	63.42847	25.0	ANK3
ENSG00000151151	0.3972317134671537	5.921814463239335	8.84808268098152	0.2265384134136291	1.2103168	24.61904761904762	IPMK
ENSG00000151164	0.2161529623575633	4.047291310250165	14.426721201040616	0.2051602335871308	0.67236215	23.92063492063492	RAD9B
ENSG00000151176	0.8118005210494776	7.902369825749178	1.8172243815997169	0.3264659739571052	34.962944	25.0	PLBD2
ENSG00000151208	0.8216703196242058	7.962742698258846	1.6547228890875625	0.3982877809034909	109.80556	25.0	DLG5
ENSG00000151224	0.189737607001584	3.5146488198122863	14.967319221601745	0.2095748340586675	58.319714	18.714285714285715	MAT1A
ENSG00000151229	0.6440254025406706	7.125472654697382	3.87806969715212	0.2368367598144057	3.391569	24.857142857142858	SLC2A13
ENSG00000151233	0.6282659885911592	7.034418010549133	4.122207543632563	0.2260957259052008	2.3533347	24.904761904761905	GXYLT1
ENSG00000151239	0.8020209138541537	8.24521929078853	1.959315293651104	0.3082063506545188	29.594135	25.0	TWF1
ENSG00000151240	0.7973391553753559	8.010399882034108	2.022233814505793	0.3192207189216909	36.46922	24.96825396825397	DIP2C
ENSG00000151247	0.8063390230263086	7.963886371132806	1.8818859844582776	0.3500389870051131	36.62034	24.984126984126984	EIF4E
ENSG00000151276	0.7943202196965483	7.825127160813055	2.0129600224937634	0.3041248945991521	27.376411	24.857142857142858	MAGI1
