	BayesTS	alpha	beta	prior_sigma	Y_mean	X_mean	Z_mean	gene_symbol
ENSG00000186687	0.8130718140235162	9.623630925034735	2.2484700640936093	0.5012821758512398	7.328674	22.612244897959183	0.7191011235955056	LYRM7
ENSG00000186908	0.6803364628749863	9.306431504892796	4.298409043470903	0.5022411808991674	19.496214	24.612244897959183	1.6404494382022472	ZDHHC17
ENSG00000172724	0.3512103213937065	5.43797600906626	10.236753608347374	0.4900015285736828	34.702236	12.73469387755102	2.865168539325843	CCL19
ENSG00000178057	0.806984235079399	10.971303159002533	2.6577069526567705	0.4959739518502731	69.01382	25.0	1.1573033707865168	NDUFAF3
ENSG00000031003	0.616290480353347	8.770698475353758	5.2811195130228095	0.5073352752296273	19.0046	24.040816326530614	2.044943820224719	FAM13B
ENSG00000146232	0.7344256166310114	9.257429483572468	3.341272823744315	0.5057813116495726	8.7456255	21.6530612244898	1.247191011235955	NFKBIE
ENSG00000172260	0.4351160242380658	6.36410378919508	8.312896531528338	0.48752539516316	8.1395035	15.93877551020408	2.426966292134832	NEGR1
ENSG00000090006	0.7277262537165261	10.20879879379196	3.723411619016137	0.5044375790116722	178.52945	24.040816326530614	1.6292134831460674	LTBP4
ENSG00000114062	0.8560253203786234	10.096873968574114	1.6935619154146622	0.5069535648824579	12.362826	23.836734693877556	0.4606741573033708	UBE3A
ENSG00000104763	0.7577013269365382	10.56982863232446	3.3987622023748285	0.4914279060488017	54.146416	25.0	1.4606741573033708	ASAH1
ENSG00000121064	0.6585032186663214	9.376911300840227	4.730517988413191	0.4970728052736803	74.40609	25.0	2.044943820224719	SCPEP1
ENSG00000184661	0.0862353400502877	1.979708440545617	20.732857944139667	0.4984489774249606	1.2094796	1.163265306122449	2.3258426966292136	CDCA2
ENSG00000136273	0.6173573471524785	8.542692253640148	5.292645815397278	0.4976813239913406	7.018276	22.428571428571427	1.9438202247191008	HUS1
ENSG00000130311	0.7487696656031864	10.438249761920378	3.4348714980401733	0.495945331521235	22.419176	24.918367346938776	1.6067415730337078	DDA1
ENSG00000244734	0.6169531984166925	9.299692660302368	5.787454801867168	0.4976112423827231	6108.5723	24.428571428571427	2.8764044943820224	HBB
ENSG00000161040	0.0935876291792042	2.082804442520082	19.89061727929218	0.4944323021039746	0.99349725	0.7551020408163265	2.247191011235955	FBXL13
ENSG00000130830	0.5985041521556999	8.820371276436152	5.835550795299071	0.4892646128899622	30.250849	24.918367346938776	2.640449438202247	MPP1
ENSG00000169635	0.4159913829307524	6.148850123060375	8.615287221186003	0.5006506801391126	3.6520822	12.612244897959185	2.134831460674157	HIC2
ENSG00000073754	0.0307875347243305	0.8947071486167099	27.95657905658662	0.5016657017380765	11.142011	0.8571428571428571	2.9213483146067416	CD5L
ENSG00000135824	0.1224424146935587	2.470115595880386	18.207686234530804	0.4914889606044351	2.7282758	4.469387755102041	2.955056179775281	RGS8
ENSG00000150656	0.1818503366742452	3.293920407513889	14.747237809505991	0.5081850139310604	10.172083	6.857142857142857	2.741573033707865	CNDP1
ENSG00000188215	0.5953271715932589	7.967308354141737	5.25538324892724	0.4955653385712423	9.962922	19.428571428571427	1.808988764044944	DCUN1D3
ENSG00000172375	0.6187675067527711	9.08044294345043	5.536487694395563	0.5150255181519904	15.77091	24.571428571428573	2.202247191011236	C2CD2L
ENSG00000198841	0.7201798808435272	9.311142808636992	3.694553824089695	0.5003243543309241	9.761717	22.755102040816325	1.4269662921348314	KTI12
ENSG00000177483	0.0403310577690659	1.016849739268893	25.586441986854776	0.5000098764872861	1.1068991	0.8163265306122449	2.9213483146067416	RBM44
ENSG00000137802	0.7449309163163167	9.437998674204708	3.1744592734052404	0.4928361057766232	20.393885	23.387755102040817	1.1910112359550562	MAPKBP1
ENSG00000163412	0.6161451982417888	8.791218832509571	5.400911610477529	0.494200555655364	10.025876	23.244897959183675	2.01123595505618	EIF4E3
ENSG00000145390	0.758814219885849	9.571321438252289	2.9756315608868142	0.4938947531617936	25.315664	22.97959183673469	1.2247191011235956	USP53
ENSG00000165702	0.033520245038136	0.9187867377566524	26.441265586636828	0.4962496471544074	0.3120786	0.8367346938775511	2.966292134831461	GFI1B
ENSG00000100442	0.7658129203918939	10.453456253386504	3.196088137465994	0.5039729212858585	66.88724	24.959183673469383	1.4719101123595506	FKBP3
ENSG00000141579	0.2226184780805751	3.688309630358437	13.073428759460922	0.500203341869245	14.886331	4.73469387755102	2.1797752808988764	ZNF750
ENSG00000100242	0.8774258078003162	11.894232821791316	1.6351046660679711	0.5028262027279026	105.05577	25.0	0.5280898876404494	SUN2
ENSG00000185324	0.72343920206784	9.871212862297993	3.7892836327869466	0.5143734991878234	34.146675	24.93877551020408	1.6629213483146068	CDK10
ENSG00000171109	0.6650641742996287	9.294595089080245	4.638988203746132	0.4944404680563992	18.856358	24.346938775510203	1.7752808988764044	MFN1
ENSG00000135549	0.3830501580412924	5.535490986216441	9.090784231947628	0.5004740776852565	10.195244	7.530612244897959	1.3932584269662922	PKIB
ENSG00000198933	0.6165728866592421	8.596823345642365	5.280432406541668	0.5098100612934285	19.958292	24.448979591836736	2.258426966292135	TBKBP1
ENSG00000152795	0.8454316360840922	11.682037242943478	2.2074150250350613	0.4916025285911296	154.20668	25.0	0.8876404494382022	HNRNPDL
ENSG00000184162	0.6563316824937013	9.008756369682589	4.615674884967746	0.493800285660387	13.662878	23.918367346938776	1.820224719101124	NR2C2AP
ENSG00000181381	0.5249138483914024	6.769965462585608	6.3150754788904	0.4940252132548298	4.579527	12.53061224489796	1.348314606741573	DDX60L
ENSG00000188389	0.0927724422190462	2.024801780445513	19.71647945759249	0.5038598164471186	1.5526843	3.0408163265306123	2.932584269662921	PDCD1
ENSG00000151276	0.5873967690115616	7.970829489589259	5.7584540761054654	0.5027823571453913	10.923692	22.97959183673469	2.4831460674157304	MAGI1
ENSG00000160714	0.6343010212885443	9.396994319219443	5.372491213949084	0.512316909361931	38.565018	25.0	2.426966292134832	UBE2Q1
ENSG00000122483	0.1896364646114565	3.4506664306973294	14.865568312670728	0.5081496017615842	1.9156665	2.7346938775510203	1.9101123595505616	CCDC18
ENSG00000138686	0.5257426814855252	7.788357457792137	7.051451340165603	0.510469286267337	9.35987	21.22448979591837	2.6741573033707864	BBS7
ENSG00000170927	0.0410216077901489	1.1391652852854186	27.011138826795783	0.5008324120139959	0.6516358	1.1428571428571428	2.8876404494382024	PKHD1
ENSG00000088280	0.5746505802949864	8.512252703672933	6.344920409582897	0.4915233026189741	27.019398	24.0	2.741573033707865	ASAP3
ENSG00000160799	0.8340325259221977	11.165172841221136	2.245090792210633	0.5104545291141346	43.712337	25.0	0.9101123595505618	CCDC12
ENSG00000168291	0.7100079154043506	10.098868548898793	4.207886197459088	0.4857318904818837	69.42314	25.0	2.02247191011236	PDHB
ENSG00000071909	0.0240990679854253	0.7403873339433291	29.01778701096075	0.4988381708275043	0.30396023	0.4693877551020408	2.8876404494382024	MYO3B
ENSG00000124466	0.2799455863759708	4.555717475270563	11.54320772538322	0.4946383722943628	107.40514	8.918367346938776	2.629213483146068	LYPD3
ENSG00000132254	0.6659819337703595	9.437102264014325	4.735156249675504	0.492311545235514	27.142954	24.877551020408163	2.044943820224719	ARFIP2
ENSG00000136021	0.7185824447841146	9.477073138919506	3.712524914456502	0.508918429472931	15.967914	24.387755102040817	1.4606741573033708	SCYL2
ENSG00000113456	0.6677192843826525	8.845685444535993	4.290755777860644	0.4894845685898184	8.123946	22.306122448979597	1.3146067415730338	RAD1
ENSG00000114021	0.6773811500871741	8.92638670003565	4.407015494856706	0.5094848142090206	10.145384	23.20408163265306	1.6404494382022472	NIT2
ENSG00000175463	0.3544824050994407	5.376800648234174	10.017882535678185	0.5116938980742275	15.056	11.877551020408164	2.7191011235955056	TBC1D10C
ENSG00000183570	0.480106165387981	6.5537341175871	7.075699321896797	0.4990898689808777	5.0835757	11.387755102040815	1.1573033707865168	PCBP3
ENSG00000009724	0.3247520255726338	5.296101411173457	10.962470238137968	0.4999878637847151	6.793446	12.857142857142858	3.0	MASP2
ENSG00000089351	0.6251118386577531	9.104343520371224	5.353947690071422	0.5009633602874063	50.780304	24.97959183673469	2.640449438202247	GRAMD1A
ENSG00000185800	0.690470731866441	9.488683074050194	4.174890622471812	0.5054260380576718	25.9959	24.448979591836736	1.696629213483146	DMWD
ENSG00000077800	0.0286877519914699	0.8084048013309789	28.695561001102217	0.5022689519865391	1.6818178	0.5102040816326531	2.8876404494382024	FKBP6
ENSG00000174607	0.3096898921932252	4.782386266696924	10.716178811674965	0.4949096773047564	14.029103	10.428571428571429	2.5280898876404496	UGT8
ENSG00000157214	0.6793358179133797	8.529678334590022	4.117251962033858	0.5111381236827044	12.5039835	19.346938775510203	1.449438202247191	STEAP2
ENSG00000172349	0.4179731087061498	6.322542424112986	8.760520339406895	0.5005788973142137	10.996106	15.16326530612245	2.7865168539325844	IL16
ENSG00000102805	0.3934627249031975	5.751585702852117	8.886080404531828	0.4972765494032764	2.6595953	8.326530612244898	1.5393258426966292	CLN5
ENSG00000084734	0.1102216246320752	2.247949666556136	18.640824096498516	0.5111247877181629	3.9148538	3.3877551020408165	2.932584269662921	GCKR
ENSG00000141434	0.0235003813616314	0.7001898863473812	30.904461954023308	0.4914715877831181	1.5277376	0.4081632653061224	2.932584269662921	MEP1B
ENSG00000110436	0.240044883669288	4.007198410576621	12.578273740521563	0.5135247410893471	64.84936	8.224489795918368	2.955056179775281	SLC1A2
ENSG00000025796	0.6593471962234076	9.53994719278439	5.023616241977488	0.4963584056473519	32.99919	24.816326530612244	2.044943820224719	SEC63
ENSG00000050820	0.6664672734819516	9.110877092051185	4.563362445833197	0.5062319569441677	25.971151	24.346938775510203	1.8764044943820224	BCAR1
ENSG00000106541	0.2106741041648364	3.5860585667582736	13.574977030783971	0.4940204267260307	34.167046	5.8979591836734695	2.1123595505617976	AGR2
ENSG00000176256	0.0244438997854462	0.6915338757301537	29.16452213394613	0.4877443499404772	10.176538	0.5510204081632653	2.9213483146067416	HMGB4
ENSG00000204175	0.3185850029197022	4.872251102113578	10.525137851250255	0.5118959918004938	4.2131405	7.775510204081633	1.6292134831460674	GPRIN2
ENSG00000204385	0.2601246393638044	4.28566450334224	12.03117925021215	0.4994919756090704	16.212286	7.428571428571429	2.1235955056179776	SLC44A4
ENSG00000101442	0.6572988074135668	8.955411501945731	4.734372726160856	0.4933240599163296	11.489709	23.40816326530612	1.898876404494382	ACTR5
ENSG00000156049	0.4337409715766322	6.452125447760373	8.518321243157406	0.4991640978135036	6.515951	15.387755102040815	2.3707865168539324	GNA14
ENSG00000229183	0.0205688826936751	0.6049906516734957	28.675899163311826	0.5011952115732394	5.997865	0.3877551020408163	2.932584269662921	PGA4
ENSG00000100985	0.1886085596873969	3.366102342666052	14.370097631709424	0.4979249921564513	21.011612	5.6938775510204085	2.797752808988764	MMP9
ENSG00000157927	0.3428414863811793	5.495445349647245	10.340039600869767	0.5109228939188344	4.637182	12.89795918367347	2.6741573033707864	RADIL
ENSG00000152582	0.1900336595216892	3.360511091812629	14.359702397065863	0.5088115321180502	2.6825118	6.040816326530612	2.831460674157303	SPEF2
ENSG00000121068	0.8352245405412017	10.158446271482497	2.0739037188044023	0.4974570787699549	36.1885	23.22448979591837	0.9213483146067416	TBX2
ENSG00000157456	0.2109840310256247	3.642975480528463	13.782727975765397	0.5129782412174805	3.9661248	5.448979591836735	2.3820224719101124	CCNB2
ENSG00000159409	0.256778579647502	4.170676401290452	12.230659241723982	0.5066683664141609	20.544224	8.10204081632653	2.348314606741573	CELF3
ENSG00000058063	0.5443779668981963	7.746569991240043	6.714896680357286	0.5119054699797277	12.954566	21.285714285714285	2.606741573033708	ATP11B
ENSG00000169398	0.7158326393053132	9.981054720923392	3.884773820381537	0.4948305901273251	19.256388	24.244897959183675	1.6741573033707866	PTK2
ENSG00000111335	0.6980219256362057	7.200448210708482	3.1116202146644985	0.506123384801012	6.1719923	13.591836734693878	0.4269662921348314	OAS2
ENSG00000065717	0.6798056368869672	9.722346703340762	4.730873335517822	0.4794143209290375	66.72373	24.367346938775512	1.9662921348314608	TLE2
ENSG00000116132	0.5835969756188658	8.181327198551125	5.846709975135309	0.4970476076980632	20.133816	18.448979591836736	1.8764044943820224	PRRX1
ENSG00000176928	0.3073989606327226	4.8062770138054525	11.05625992480486	0.5064356777429825	2.1621878	6.1020408163265305	1.853932584269663	GCNT4
ENSG00000079150	0.4637632434525314	6.630152638300886	7.604301477101381	0.4995096941414611	8.512643	14.918367346938776	1.8876404494382024	FKBP7
ENSG00000130775	0.5781472588171054	7.700904370816368	5.684324449145947	0.4990664662349505	17.538143	18.22448979591837	1.7078651685393258	THEMIS2
ENSG00000152382	0.617719458814299	8.463457711202592	5.205197923949195	0.5018409808850062	9.7691555	23.46938775510204	2.202247191011236	TADA1
ENSG00000085760	0.6169096670133596	8.821048208000718	5.470369066003268	0.4906284540821096	16.0674	24.59183673469388	2.2808988764044944	MTIF2
ENSG00000100979	0.5938139339215887	9.076845173913906	6.17075959334526	0.4953243656987685	105.39143	24.59183673469388	3.0	PLTP
ENSG00000124635	0.4143510372032328	5.749659063487199	7.740106168290911	0.4841576532360371	3.2586246	5.408163265306122	0.2247191011235955	H2BC11
ENSG00000167291	0.6512187203459558	8.81014090623046	4.728881112738016	0.5094422497953818	14.008198	23.142857142857142	1.7191011235955056	TBC1D16
ENSG00000126457	0.687878358762104	9.833182782442735	4.503313641976112	0.5172164440359259	61.302856	25.0	2.056179775280899	PRMT1
ENSG00000145850	0.0826573380831537	1.924830058909544	20.97844086165547	0.5036869957702077	2.9572096	2.061224489795918	2.752808988764045	TIMD4
ENSG00000125650	0.1650611346874629	3.095691171216552	15.652970604933778	0.4973992601489467	2.1231909	4.326530612244898	2.5280898876404496	PSPN
ENSG00000152601	0.7891984471697489	10.972462771396312	2.9608621513186524	0.509560487079457	50.918285	24.959183673469383	1.3707865168539326	MBNL1
ENSG00000092531	0.6384889291858082	8.85078697609229	4.897977602600086	0.5163670330614089	18.190836	24.306122448979597	2.01123595505618	SNAP23
ENSG00000124614	0.7950598509168918	11.869388725677394	3.149293453681701	0.5037600357585877	561.4536	25.0	1.6629213483146068	RPS10
ENSG00000081148	0.0147312114342229	0.4203771368945477	29.018904543438985	0.4971294213548345	0.25654504	0.0	2.966292134831461	IMPG2
ENSG00000275700	0.8647921342123306	10.74590538985725	1.7247055142980383	0.4992306625561865	33.041103	24.93877551020408	0.5056179775280899	AATF
ENSG00000167264	0.5790462239817635	8.252971005627593	6.001320742183256	0.4986846586980969	7.607496	21.918367346938776	2.067415730337079	DUS2
ENSG00000196535	0.7024879188693304	9.626357175584785	4.006095778629204	0.4989133032134475	20.112837	24.693877551020407	1.4943820224719102	MYO18A
ENSG00000176566	0.0198744224282228	0.6181659012180273	30.09627947243092	0.4983639471258594	0.614929	0.5102040816326531	2.966292134831461	DCAF4L2
ENSG00000112149	0.4842937654224098	7.101638492290399	7.68142111823632	0.493542613313994	15.267718	19.20408163265306	2.7191011235955056	CD83
ENSG00000121552	0.3552644784847574	5.5286111895675685	9.999226652432302	0.4956164577325475	138.62222	11.63265306122449	2.5280898876404496	CSTA
ENSG00000155962	0.4864988852670092	7.449688174072544	7.832966571705811	0.4967843467169514	13.030931	19.73469387755102	2.696629213483146	CLIC2
ENSG00000186364	0.5745070374072399	7.630095430829066	5.645561169524343	0.5012935228792965	4.6358533	16.979591836734695	1.3707865168539326	NUDT17
ENSG00000110011	0.8163010296931901	11.603974854521956	2.601931155606508	0.5013428485923871	74.335815	25.0	1.4606741573033708	DNAJC4
ENSG00000159433	0.6044589831377541	8.031371458041573	5.209984823475626	0.508606828942513	13.006775	18.40816326530612	1.6292134831460674	STARD9
ENSG00000273611	0.6489537490130228	9.138358408609404	4.920548638891241	0.4915775047479644	20.635479	24.79591836734694	2.067415730337079	ZNHIT3
ENSG00000175857	0.1542474361011945	3.049548000311056	16.49995506731616	0.5136260213784388	1.5774723	1.8775510204081636	1.7865168539325842	GAPT
ENSG00000101115	0.0562753850930722	1.360740927902962	22.807352156918448	0.4848657402539583	0.94568986	1.510204081632653	2.932584269662921	SALL4
ENSG00000100077	0.6443707500349852	8.22221901357786	4.609218444342189	0.4809058207692193	7.3568764	18.142857142857142	1.0898876404494382	GRK3
ENSG00000147099	0.6555990356621745	8.614255098480717	4.586927830319462	0.4935336827076751	5.722882	21.20408163265306	1.7752808988764044	HDAC8
ENSG00000080802	0.853083313026358	9.999186820452032	1.733343036484295	0.5070518384486065	7.9433656	22.6734693877551	0.5730337078651685	CNOT4
ENSG00000169738	0.6819758894462242	9.691874840106712	4.512546343801021	0.50047136050617	115.87193	25.0	2.213483146067416	DCXR
ENSG00000123165	0.018138184491658	0.6017839164764518	30.81793657989305	0.4980561182474863	0.1974277	0.4489795918367347	2.932584269662921	ACTRT1
ENSG00000099326	0.6328427664507738	9.129686334682177	5.445203571213332	0.4937947895562097	39.03053	24.97959183673469	2.269662921348315	MZF1
ENSG00000006432	0.3448760159077351	5.282339669643748	9.850497204264872	0.5006253478807544	4.7737303	9.63265306122449	1.98876404494382	MAP3K9
ENSG00000197405	0.4571491035219295	6.814459125641314	8.188701237336074	0.4906824303443468	24.63586	17.53061224489796	2.617977528089888	C5AR1
ENSG00000138814	0.6079583839400428	8.976772276659249	5.734507536149261	0.5116870286143684	40.902855	24.693877551020407	2.415730337078652	PPP3CA
ENSG00000159592	0.7755210633860982	10.184582446996748	2.966121682576348	0.5032598633762997	31.194765	24.97959183673469	1.2359550561797752	GPBP1L1
ENSG00000163518	0.0186194566065305	0.5601975861042288	30.55605097042029	0.5063427724492167	0.12960604	0.2244897959183673	2.932584269662921	FCRL4
ENSG00000125741	0.6256183612327976	8.204041587458505	4.911306520046742	0.5056583697621545	5.019908	20.020408163265305	1.6404494382022472	OPA3
ENSG00000196235	0.7547128822887184	10.54298198558406	3.437096373746896	0.5124748196055282	79.12121	25.0	1.6292134831460674	SUPT5H
ENSG00000205581	0.8332312315874945	11.35680445297148	2.240854756692867	0.508325425116926	68.72649	25.0	0.6404494382022472	HMGN1
ENSG00000087087	0.8430662991478779	11.67472059104289	2.108486707885008	0.4984516806470248	87.22893	25.0	0.8089887640449438	SRRT
ENSG00000125733	0.7367632507723963	10.063387598938696	3.532218603785761	0.5172807626811199	90.001045	24.428571428571427	1.6067415730337078	TRIP10
ENSG00000184840	0.8166521146954648	11.45391281454674	2.6699611223758195	0.4959372943631339	126.297424	25.0	1.0674157303370786	TMED9
ENSG00000184302	0.0222687600772822	0.7022969314600589	28.752508990878155	0.5072999966712339	1.4677317	0.7551020408163265	2.9775280898876404	SIX6
ENSG00000132837	0.1647566317849727	3.106605667453697	15.746804887693193	0.5067966312073495	2.9649985	5.428571428571429	2.9213483146067416	DMGDH
ENSG00000173546	0.7405121026564381	9.30007372116308	3.3547716719609237	0.5053061247763021	34.72165	21.897959183673468	1.1910112359550562	CSPG4
ENSG00000142182	0.0549468703928595	1.489678487857623	26.03820011044233	0.5035529076289799	0.0346408	0.0204081632653061	2.02247191011236	DNMT3L
ENSG00000131781	0.2366925066173374	4.053668918474289	12.920020125709284	0.5021224612007772	5.7449937	8.040816326530612	2.6853932584269664	FMO5
ENSG00000157077	0.5948037505207612	8.585203088780721	5.818078330552292	0.4968095716287695	14.229979	23.571428571428573	2.3146067415730336	ZFYVE9
ENSG00000138185	0.61495443338149	8.795396718152137	5.446403687002066	0.5117126926328825	16.307114	23.020408163265305	2.146067415730337	ENTPD1
ENSG00000203784	0.02339388435909	0.7229945298097136	28.40452748593947	0.4760396792344489	40.539944	0.673469387755102	2.966292134831461	LELP1
ENSG00000138622	0.0549719948780968	1.3789801611453427	24.49271797841568	0.4963005829934884	0.925722	1.2653061224489797	2.797752808988764	HCN4
ENSG00000155744	0.5798180041099714	7.957981831885139	5.835548400370548	0.504337143006063	7.4563665	21.020408163265305	2.056179775280899	HYCC2
ENSG00000024862	0.7247137130547401	10.228592503313756	3.869147297369118	0.503510469245954	37.42706	24.97959183673469	1.6292134831460674	CCDC28A
ENSG00000170525	0.719295089420107	9.734467294295236	3.930899017585536	0.4967849504729196	69.812096	24.857142857142858	1.7415730337078652	PFKFB3
ENSG00000144827	0.7439657987663413	10.232226292653069	3.640361992142757	0.5045567212094602	21.479753	24.775510204081638	1.2247191011235956	ABHD10
ENSG00000136160	0.5555504441234494	8.252843321636293	6.475729723578116	0.5107076738323651	24.723568	23.12244897959184	2.7191011235955056	EDNRB
ENSG00000104880	0.6672166789317114	9.19507989990372	4.52920753116343	0.4970241904240823	19.860796	24.40816326530612	1.9438202247191008	ARHGEF18
ENSG00000137877	0.1732691873388482	3.160462493906563	14.87408411046196	0.5028264499239563	3.4028041	5.530612244897959	2.842696629213483	SPTBN5
ENSG00000140678	0.3923428403933252	6.051718307602357	9.373406906726572	0.4974341901700335	20.138844	14.551020408163266	2.820224719101124	ITGAX
ENSG00000162704	0.6753976295962651	9.35225297091914	4.424257763877713	0.4944825399639615	29.284443	24.714285714285715	1.9775280898876404	ARPC5
ENSG00000172757	0.6816424766908902	10.089039670606502	4.731052598442521	0.496054507419301	210.15353	25.0	2.1123595505617976	CFL1
ENSG00000170881	0.6346285316411688	9.25095334289844	5.466370326284043	0.5020388714666516	23.852798	24.775510204081638	2.134831460674157	RNF139
ENSG00000175866	0.7547249833585745	9.420664022569078	3.1193268544517694	0.5019555629745084	22.747812	23.06122448979592	1.2696629213483146	BAIAP2
ENSG00000114853	0.7216798464168404	9.93899569256244	3.7810372545339264	0.5080541523174897	39.66764	24.59183673469388	1.4831460674157304	ZBTB47
ENSG00000085982	0.6806941579871055	9.160987233279824	4.405196074340335	0.4911643286572369	14.399195	24.081632653061224	1.7752808988764044	USP40
ENSG00000264424	0.0131368879540944	0.4331344455212222	30.841170281691696	0.5027874251119113	0.05402134	0.0408163265306122	2.955056179775281	MYH4
ENSG00000181744	0.6187365842814897	8.434465588020773	5.191273471679823	0.5073704153299403	8.86675	21.816326530612244	1.7865168539325842	DIPK2A
ENSG00000075785	0.8548721712472047	12.191961116228622	2.049751104812807	0.5130658638764154	209.71707	25.0	0.8876404494382022	RAB7A
ENSG00000172366	0.5833134921019291	8.519086686773218	6.232130889776607	0.5065973657768283	20.055973	24.755102040816325	2.617977528089888	MCRIP2
ENSG00000116199	0.7048622230578435	9.487347000321344	4.084533528608901	0.4926993684337603	25.192402	24.693877551020407	1.8651685393258424	FAM20B
ENSG00000055208	0.8090690711674106	10.057074132128006	2.3797639164743187	0.5115438265173762	31.666977	24.897959183673468	1.0674157303370786	TAB2
ENSG00000110911	0.6345683846074694	8.877060725499835	5.174277674262977	0.498990851491301	16.198843	24.26530612244898	2.1235955056179776	SLC11A2
ENSG00000143224	0.7346792133242595	9.78264899006068	3.5021979892357185	0.4959612981989922	20.329605	24.79591836734694	1.4382022471910112	PPOX
ENSG00000161914	0.547995731753977	7.635523879659267	6.394290296165832	0.5038885821362162	7.7365923	21.448979591836736	2.426966292134832	ZNF653
ENSG00000261701	0.2539795179165774	4.243735547411887	12.778549974270849	0.5098499319692742	15.708141	8.755102040816327	2.966292134831461	HPR
ENSG00000182749	0.6552135340040631	8.881856689071865	4.7417139460767865	0.4895269971377816	15.674385	22.367346938775512	1.6741573033707866	PAQR7
ENSG00000067248	0.906237244423982	10.972265166151422	1.135671249747788	0.5024186371381733	19.078348	24.40816326530612	0.3932584269662921	DHX29
ENSG00000126787	0.1019294603593385	2.253803987271217	19.866319912015975	0.5029024067821032	1.2704698	2.4489795918367347	2.404494382022472	DLGAP5
ENSG00000176058	0.6435274682524106	8.996278126001318	5.015335908393137	0.501724300339412	21.15299	24.367346938775512	2.0	TPRN
ENSG00000124831	0.7349774561923336	9.813425082994112	3.590973955549966	0.4969636654496285	37.27466	24.755102040816325	1.4606741573033708	LRRFIP1
ENSG00000165661	0.7400206917610266	9.46685824040203	3.2875059568506515	0.5001799464082289	16.393002	23.816326530612244	1.1685393258426966	QSOX2
ENSG00000172380	0.6390991160014265	9.12530710366127	5.239269487057943	0.4933393806062871	48.740826	24.0	2.258426966292135	GNG12
ENSG00000186591	0.7998305547104423	11.272006193407696	2.77529165713536	0.4920018527417779	59.036766	25.0	1.2808988764044944	UBE2H
ENSG00000187764	0.716232354448137	8.847793544978273	3.513130483915372	0.4948649031855004	13.461017	20.816326530612244	1.1123595505617978	SEMA4D
ENSG00000135317	0.6346303494358527	9.088420874054988	5.289853231216885	0.497499957283148	19.351025	24.551020408163264	2.01123595505618	SNX14
ENSG00000144426	0.3215200114233304	5.030697639843226	10.42175116787469	0.5041919046145823	2.2971694	6.938775510204081	1.808988764044944	NBEAL1
ENSG00000128463	0.60451953820487	9.10709025566347	5.910951827690939	0.5022290430465904	56.335873	25.0	2.707865168539326	EMC4
ENSG00000073792	0.5268736007763442	7.111933449843601	6.366501015442838	0.5034459370572336	6.7820387	14.918367346938776	1.6404494382022472	IGF2BP2
ENSG00000070540	0.649877541586117	9.28665643299473	4.984628659856577	0.514203875787081	28.738129	24.46938775510204	1.9438202247191008	WIPI1
ENSG00000142856	0.4659800600161082	6.700626754010246	7.6797274783170595	0.5156773731853235	3.9957032	13.448979591836734	1.898876404494382	ITGB3BP
ENSG00000143870	0.7579657878265524	10.098898813689535	3.235494859002302	0.4944088604971337	53.008396	24.959183673469383	1.404494382022472	PDIA6
ENSG00000146555	0.4842146424428918	6.46250278394366	7.02438119877579	0.4797244727012223	4.3141026	11.081632653061224	1.4382022471910112	SDK1
ENSG00000124257	0.5012261701322759	7.205369870654332	7.002826272956556	0.4942883320746319	6.3764825	17.020408163265305	2.0786516853932584	NEURL2
ENSG00000170004	0.6963940654732961	9.583498884128923	4.191256932114325	0.5024567253683413	61.27282	24.816326530612244	1.9101123595505616	CHD3
ENSG00000143344	0.678148790514316	9.49053229098991	4.408792123638571	0.4937970056599669	21.795712	23.346938775510203	1.651685393258427	RGL1
ENSG00000170522	0.4772724560228688	6.65880275429966	7.473831216328058	0.5066980717771171	5.751952	13.326530612244898	1.8876404494382024	ELOVL6
ENSG00000183798	0.2466492221423203	4.261274036743656	13.064674874481858	0.4894496926194421	3.8782415	7.714285714285714	2.5168539325842696	EMILIN3
ENSG00000135723	0.5680089660097418	8.521215938242976	6.423364458130004	0.499901692647023	30.802626	23.97959183673469	2.640449438202247	FHOD1
ENSG00000119681	0.4469202185150436	6.817636222070862	8.260790064679858	0.5086226690602184	53.69334	17.428571428571427	2.9775280898876404	LTBP2
ENSG00000107099	0.3658638137729642	5.621825854758796	9.677705929190022	0.5067524642895398	6.5027466	12.775510204081632	2.3258426966292136	DOCK8
ENSG00000101307	0.1074758118949571	2.214709791447703	17.473698034110598	0.5038233402770147	3.19307	2.26530612244898	2.415730337078652	SIRPB1
ENSG00000126351	0.7978809753996197	10.391803032309111	2.648502908466388	0.502258419361269	54.07483	24.693877551020407	1.2247191011235956	THRA
ENSG00000168734	0.8265469131197802	10.907043608095266	2.366139300668124	0.5061781623285087	68.0334	24.775510204081638	1.2808988764044944	PKIG
ENSG00000131738	0.0144130772421178	0.4352018256978968	30.08134492735527	0.499752062597072	3.3303585	0.2040816326530612	3.0	KRT33B
ENSG00000167721	0.6159933312368859	8.424217563980543	5.258052383148342	0.5066874324613126	15.967471	24.18367346938776	2.1797752808988764	TSR1
ENSG00000184271	0.8319358259188266	10.275912014837177	2.0126565469345725	0.50726740307794	17.190268	23.428571428571427	0.8651685393258427	POU6F1
ENSG00000110442	0.7287030199577291	9.394516507637512	3.688578362280566	0.493183280502689	9.750065	24.387755102040817	1.4606741573033708	COMMD9
ENSG00000108588	0.7384948271918065	10.010304145021044	3.426837161147581	0.4967809505744041	42.343258	25.0	1.449438202247191	CCDC47
